gene_id	gene_name	GM12878_REP1	GM12878_REP2	H1_REP1	H1_REP2	K562_REP1	K562_REP2	MCF7_REP1	MCF7_REP2
ENSG00000256912	RP11-75L1.6	0	0	0	0	0	0	0	0
ENSG00000256913	RP1-102E24.6	5	0	1.029	2.094	0	0	0	0
ENSG00000256915	RP11-221N13.4	0	0	0	0	22	3	0	0
ENSG00000256916	RP11-817J15.2	0	0	5	0	0	0	0	0
ENSG00000256917	RP11-81H14.4	0	0	0	0	0	0	0	0
ENSG00000256922	RP11-749H20.1	0	0	0	0	0	0	1	0
ENSG00000256923	RP11-449P1.1	0	0	18.037	8	0	0	0	0
ENSG00000256925	GPR123-AS1	0	0	1	0	0	0	0	0
ENSG00000256927	RP5-944M2.2	0	0	0	0	0	0	0	0
ENSG00000256928	RP11-809N8.2	0	0	0	0	0	0	0	0
ENSG00000256929	AC067852.1	0	0	0	0	0	0	0	0
ENSG00000256937	RP11-436I9.5	2.005	0	9	16.196	0	0	0	0
ENSG00000256940	RP11-783K16.5	23	29	71	41	24	66	144	220
ENSG00000256943	RP13-895J2.2	0	0	179.983	275.846	0	0	38.391	33.186
ENSG00000256944	RP11-881M11.1	0	1	1	1	0	0	1	0
ENSG00000256947	RP11-64D24.2	0	0	0	0	0	0	0	0
ENSG00000256948	RP11-598F7.3	61	65	0	0	4	0	0	0
ENSG00000256950	RP11-87C12.2	15.867	8.039	0	0	23.427	11.045	33.259	51.629
ENSG00000256951	AC055876.1	0	0	0	0	0	0	0	0
ENSG00000256953	RP11-6B19.2	0	0	2	0	0	0	2	0
ENSG00000256955	RP11-417L19.2	0	0	3	4	0	0	45	81
ENSG00000256963	RP11-216P16.4	0	0	0	0	0	0	0	0
ENSG00000256966	RP11-613M10.8	154.459	274.045	68.313	113.693	276.446	102.528	80.712	123.402
ENSG00000256967	RP11-273B20.1	0	2	35	62	0	61	6	4
ENSG00000256968	SNRPEP2	1.002	0	0	0	0	0	7.305	0
ENSG00000256969	RP11-320N7.2	0	0	19.003	18.003	0	0	0	0
ENSG00000256971	LINC00508	0	0	0	0	0	0	0	0
ENSG00000256972	AP000462.3	0	0	0	0	0	0	0	0
ENSG00000256973	RP11-359J14.2	44	46	14	14	0	10	32	22
ENSG00000256975	RP11-525E9.1	0	0	0	0	0	0	0	0
ENSG00000256977	LIMS3	24.304	55.769	3.484	0	0	0	3.451	0
ENSG00000256980	KHDC1L	0	1	5	3	12	13	10	4
ENSG00000256981	TAS2R18	7	15	55	19	2	13	34	34
ENSG00000256982	CTD-2555A7.2	0	0	0	0	0	0	92	112
ENSG00000256984	RP11-551L14.6	2	2	20	19	0	1	10	15
ENSG00000256986	RP11-313F23.2	0	0	0	0	0	0	0	1
ENSG00000256987	RP11-428G5.7	0	0	0	0	0	0	0	0
ENSG00000256988	RP11-234B24.4	6	2	0	1	0	0	0	0
ENSG00000256989	AC010335.1	0	0	0	0	0	0	0	0
ENSG00000256994	RP11-871F6.3	0	0	0	0	0	0	0	0
ENSG00000256995	RP11-114G22.1	0	0	85.963	43	0	0	3	3
ENSG00000257000	RP13-820C6.2	0	0	0	0	0	0	0	0
ENSG00000257002	AP000438.2	0	0	215	214.079	0	0	7	9
ENSG00000257004	RP11-180M15.3	0	0	6	4	0	0	1	0
ENSG00000257005	RP11-972L6.2	0	0	0	0	0	0	0	0
ENSG00000257008	GPR142	0	0	5	13	0	0	0	0
ENSG00000257009	RP11-685B13.2	0	0	0	0	0	0	0	0
ENSG00000257010	AC140481.1	0	0	0	0	0	0	0	0
ENSG00000257012	RP11-60C6.6	0	0	0	0	0	0	0	0
ENSG00000257016	SLC25A39P2	0	0	0	0	0	0	0	0
ENSG00000257017	HP	1	8.01	2.001	2	0	0	5.001	1
ENSG00000257019	OR13C2	0	0	0	0	0	0	0	0
ENSG00000257021	HSPE1P20	0	0	0	0	0	0	3	0
ENSG00000257022	RP11-729I10.2	1	0	0	0	0	0	0	0
ENSG00000257023	RP11-268P4.4	0	3	3	3	14	0	0	1
ENSG00000257025	RP11-553N19.1	0	0	0	0	0	0	0	0
ENSG00000257026	AC040173.1	0	0	0	0	0	0	0	0
ENSG00000257027	RP11-705C15.3	24	37	454	279.044	141	134	793	797
ENSG00000257028	C15ORF37	333.642	369	0	199.011	294	400	93.585	133.128
ENSG00000257033	AL391357.1	0	0	0	0	0	0	0	0
ENSG00000257034	AL021707.2	0	0	0	0	0	0	0	0
ENSG00000257035	RP11-351O2.2	0	0	1.006	0	0	0	0	0
ENSG00000257037	RP13-200J3.2	3	4	0	0	0	0	1	0
ENSG00000257038	RP11-800A3.7	0	0	3	4	0	0	5	13
ENSG00000257040	AC005477.1	3	0	0	0	0	0	0	0
ENSG00000257042	RP11-993B23.3	0	0	0	0	14	24	1	0
ENSG00000257043	RP11-137N23.1	0	0	1.001	0	0	0	0	2
ENSG00000257045	RP11-486F17.1	0	0	0	0	0	0	2	0
ENSG00000257046	LST3	0	0	0	0	0	0	0	0
ENSG00000257048	RP11-476M19.2	0	0	20	5	0	0	0	0
ENSG00000257052	RP11-881M11.2	11	9	1	4	0	0	10	7
ENSG00000257053	Z98941.1	0	0	0	0	0	0	0	0
ENSG00000257056	RP11-966I7.2	0	7	20	3	0	0	0	0
ENSG00000257057	LINC01171	0	0	0	0	0	0	0	1
ENSG00000257058	RP11-864I4.4	0	3	2	3	0	0	2	2
ENSG00000257060	RP11-266O8.1	0	0	13	1	0	0	0	0
ENSG00000257061	RP4-809F18.2	0	0	1	2	0	0	0	0
ENSG00000257062	RP11-125O5.2	0	0	0	0	0	0	0	1
ENSG00000257065	RP3-468K18.5	0	0	0	0	0	0	7.286	2.471
ENSG00000257067	AP000797.4	1	0	0	0	0	0	0	0
ENSG00000257069	RP11-783K16.10	0	2.95	2.382	20.837	11.205	8.631	3.077	5.667
ENSG00000257070	RP11-667M19.4	0	0	0	0	0	0	0	0
ENSG00000257073	AC011933.1	0	0	3609.191	3109.757	0	21.439	828.125	0
ENSG00000257074	RPL29P33	0	0	2.05	1.011	0	0	3.042	0
ENSG00000257075	RPEP6	0	0	0	0	0	0	0	0
ENSG00000257078	RP3-461F17.2	0	0	0	0	0	0	0	0
ENSG00000257083	RP11-123O10.3	0	0	1	8	0	0	3	0
ENSG00000257084	U47924.27	0	0	4	3	0	0	35.927	36.898
ENSG00000257086	RP11-783K16.13	140	73	568.938	625.993	153	506	63	118.12
ENSG00000257087	RP11-136I14.3	0	0	0	0	0	0	0	0
ENSG00000257088	PNMA6D	1	0	0	2.561	0	2.578	0	0
ENSG00000257093	KIAA1147	9051	7266	4071.936	4091.547	102	165	7129.108	4827.003
ENSG00000257094	RP11-50I19.1	0	0	0	1	0	0	1	0
ENSG00000257095	RP11-364C11.2	0	0	2	0	0	0	0	0
ENSG00000257096	AE000658.22	0	0	0	0	1	0	0	0
ENSG00000257097	RP11-450K4.1	0	0	0	0	0	0	3	0
ENSG00000257101	LRRC37A13P	0	0	0	0	0	0	0	0
ENSG00000257103	LSM14A	12508.907	11838.145	14251.221	10139.087	11355	12930.834	15141.465	14304.011
ENSG00000257105	RP11-259O18.4	0	0	0	0	0	0	0	0
ENSG00000257108	NHLRC4	89	100	78	81	270	384	1	7
ENSG00000257109	OR4F28P	0	0	0	0	0	0	0	0
ENSG00000257110	AL354808.1	0	0	0	0	0	0	0	0
ENSG00000257113	RP11-274M17.2	0	0	0	0	0	1	0	0
ENSG00000257114	RP11-25I15.3	0	0	3	1	0	0	4	4
ENSG00000257115	OR11H12	0	0	0	0	0	0	0	0
ENSG00000257119	EEF1B2P4	0	0	0	0	0	0	0	0
ENSG00000257120	CTD-2503I6.1	0	0	0	0	0	1	1	1
ENSG00000257121	RP11-129B9.2	0	0	0	0	0	0	1	0
ENSG00000257122	RRN3P3	953.492	1200.054	365.741	371.791	1029.687	1253.105	810.58	791.228
ENSG00000257124	RP11-384P14.1	0	0	0	0	0	0	0	0
ENSG00000257125	KRT127P	0	0	0	0	0	0	0	0
ENSG00000257126	RP11-966I7.1	0	0	0	0	23	30	0	0
ENSG00000257127	CLLU1	23	28	0	0	0	0	0	0
ENSG00000257128	RP11-2A1.1	0	0	0	0	0	0	0	0
ENSG00000257129	RP11-554D14.1	0	0	0	0	0	0	0	0
ENSG00000257135	RP11-320M2.1	138	115	131	199	335	365.035	2	16
ENSG00000257137	C12orf80	0	0	0	0	0	0	87	53
ENSG00000257138	TAS2R38	0	0	7	5.014	0	0	1	2
ENSG00000257139	RP11-320P7.2	1.224	9.69	11.035	11.67	11.102	7.095	3.289	15.115
ENSG00000257141	RP11-554D14.7	0	0	2	0	0	0	7	6
ENSG00000257142	RP11-536C10.19	0	0	0	0	33	6	1	0
ENSG00000257146	RP11-813P10.1	0	0	0	0	0	0	0	0
ENSG00000257150	PGAM1P5	0	0	179.019	126.012	1	0	3.001	4.001
ENSG00000257151	PWAR6	158	112	17468.428	7344.488	4	0	1	0
ENSG00000257155	CTD-2213F21.3	0	0	0	0	0	0	1	0
ENSG00000257156	RP11-13A1.3	0	0	0	0	5	0	3	0
ENSG00000257157	RP11-528M18.3	0	0	0	0	0	0	0	0
ENSG00000257159	RP11-58A17.3	0	0	0	1	4	36	7	3
ENSG00000257162	MED15P6	0	0	0	0	0	0	0	0
ENSG00000257164	RP11-25I15.2	0	0	1	0	0	0	1	1
ENSG00000257165	RP11-171L9.1	0	0	0	0	0	0	1	0
ENSG00000257167	TMPO-AS1	1144	1044	991.031	1017.737	726	1220.079	1026.56	1042
ENSG00000257169	RP11-117N2.2	4.002	4	0	0	0	6	14	5
ENSG00000257171	RP11-754I20.3	0	0	0	0	0	0	0	0
ENSG00000257173	RP11-297L6.2	0	0	0	0	0	0	0	0
ENSG00000257175	RP11-536C10.12	0	0	2.011	0	0	0	3.028	0
ENSG00000257176	RP11-996F15.2	46	39	16	15	84	97	81.028	78.028
ENSG00000257178	MIR10A	28	5.956	0	0	285.279	385.396	5	2
ENSG00000257179	HMGN2P6	0	0	0	0	0	0	0	1.041
ENSG00000257180	RP11-509E10.1	0	0	3	1	0	0	0	0
ENSG00000257181	RP11-611O2.5	4	0	0	0	0	0	1	0
ENSG00000257183	RP11-274M17.3	0	0	0	0	23.001	5	4	2
ENSG00000257184	RP1-170O19.20	0	0	0	0	0	0	0	0
ENSG00000257185	RP11-626P14.2	0	0	2	1	0	0	75	53
ENSG00000257191	RP11-390N6.1	10	0	0	1	0	0	46	55
ENSG00000257193	RP11-818F20.4	0	0	0	0	0	0	0	1
ENSG00000257194	RP11-567C2.1	5	4	0	0	0	0	17	20
ENSG00000257195	HNRNPA1P50	1	1	2.006	1.001	0	2.001	5.555	3.043
ENSG00000257198	FAM205B	0	0	0	0	0	0	0	0
ENSG00000257199	RP11-669B18.1	0	0	0	0	0	1	0	0
ENSG00000257202	RP11-512N21.3	0	0	0	0	0	0	0	0
ENSG00000257207	LIMS3	24.225	37.519	34.189	28.147	1.242	0	98.726	62.679
ENSG00000257210	NACAP3	2	9	0	0	6	0	0	1
ENSG00000257218	GATC	1987	1913.169	2770.931	2512.651	2949	3767	3177.556	3344.343
ENSG00000257219	RP11-54A9.1	0	0	1.007	1.005	0	0	0	0
ENSG00000257220	RP11-136F16.2	0	0	0	0	0	0	0	0
ENSG00000257221	RP11-689B22.2	38	43	0	0	101	85	0	0
ENSG00000257222	RP11-554E23.4	4	9	0	0	0	0	0	0
ENSG00000257224	RP11-536C10.9	0	0	0	0	0	0	0	0
ENSG00000257225	RP11-328C8.4	32	23	8	2	0	0	17.663	9
ENSG00000257226	CTD-2252P21.1	0	0	0	0	0	0	0	0
ENSG00000257227	DUXAP10	0	0	0	0	0	0	0	0
ENSG00000257228	RP11-413B19.2	0	0	1	0	0	0	1	0
ENSG00000257230	RP11-272B17.2	0	0	0	0	0	0	0	1
ENSG00000257231	RP11-438N16.2	0	0	3	0	0	0	1	0
ENSG00000257235	RP11-848D3.5	0	0	0	0	0	0	0	0
ENSG00000257237	RP11-554L12.2	0	0	0	0	0	0	0	0
ENSG00000257239	RP11-630C16.2	0	0	0	0	0	0	0	0
ENSG00000257241	RP11-611E13.3	0	0	0	0	0	0	0	0
ENSG00000257242	C12orf79	170.039	118.001	8.031	6	18	90	99.963	72.378
ENSG00000257243	RP11-133N21.7	16	15	3	2	11	47	22	15
ENSG00000257246	RP11-416A17.6	11	37	46.008	23.006	4	45.005	0	0
ENSG00000257252	RP11-486A14.2	31	4	3.48	4	36	63.009	3.197	2.099
ENSG00000257253	RP11-70F11.7	0	0	0	0	0	0	0	0
ENSG00000257254	RP11-210L7.1	0	0	0	0	0	0	0	0
ENSG00000257256	RP3-405J10.4	0	0	0	0	0	0	0	0
ENSG00000257258	RP11-946L16.1	0	0	3	4	0	11	3	2
ENSG00000257259	RP11-767I20.1	0	1	3.009	1	0	1	3.137	0
ENSG00000257261	RP11-96H19.1	222	178.448	164.512	118.769	140	108	236.222	263.579
ENSG00000257262	RP11-776A13.1	0	0	2	0	0	0	3	1
ENSG00000257264	MIR3179-1	6.089	2.279	2.738	10.28	0	0	7.629	8.973
ENSG00000257265	CTD-2021H9.1	0	0	0	1	0	11	0	0
ENSG00000257267	ZNF271	1272	932.999	935	482.944	2335	2807	1563.999	1477.95
ENSG00000257268	RP1-74B13.2	0	0	0	0	0	0	36.296	36.724
ENSG00000257270	RP11-521B24.5	4	0	0	0	0	0	0	0
ENSG00000257271	KIRREL3-AS1	0	0	0	0	0	0	2	2
ENSG00000257272	RP11-317N8.3	0	1	0	0	0	0	3	1
ENSG00000257275	RP11-164H13.1	40.26	14	7	6	0	1.02	1	1
ENSG00000257277	RP11-434H14.1	0	0	0	0	0	0	0	0
ENSG00000257279	RP11-231I16.1	0	0	1	3.019	0	0	1.003	2.073
ENSG00000257281	RP11-1K3.1	0	0	0	0	0	0	0	0
ENSG00000257283	RP11-1060G2.1	0	0	0	0	0	0	0	4
ENSG00000257284	RP11-190J23.1	0	0	0	0	0	0	0	0
ENSG00000257285	RP11-298I3.1	15	12	3	0	1	5	0	3
ENSG00000257286	RP11-545P7.4	0	0	0	0	0	0	0	2
ENSG00000257287	RP11-98E6.1	0	0	1	0	0	0	0	0
ENSG00000257288	RP11-557F20.2	0	0	0	0	0	0	0	1
ENSG00000257289	RP11-611O2.6	0	0	0	0	0	0	0	0
ENSG00000257292	RP11-266O15.4	0	0	0	0	0	0	0	0
ENSG00000257294	RP11-316A16.1	0	0	1.002	3.094	0	0	5.15	1.001
ENSG00000257296	RP11-701B6.1	0	0	0	0	0	0	0	0
ENSG00000257298	RP3-405J10.3	71.013	48.02	21.005	12	17.323	52.76	28.113	17.097
ENSG00000257300	HAUS8P1	0	0	0	0	0	0	0	0
ENSG00000257302	FAHD2P1	0	0	0	0	0	0	0	0
ENSG00000257303	RP11-977G19.11	28	28	2	0	23	37	28	30
ENSG00000257307	RP11-317N8.4	7.015	1	46.677	51.09	0	0	10.254	14.328
ENSG00000257308	RP11-471N19.1	0	0	0	0	0	0	0	0
ENSG00000257310	RP11-496I2.2	0	0	0	0	0	0	0	2
ENSG00000257315	ZBED6	2098.406	1623.039	435.013	385.385	1051.953	1613.04	7665.353	6432.963
ENSG00000257316	RP11-267D19.2	0	0	1	0	0	0	11.01	13
ENSG00000257319	RP11-478B9.1	0	0	0	0	0	0	0	0
ENSG00000257322	RP11-511B23.2	19	16	0	3	0	11	4	4
ENSG00000257323	RP11-361A23.1	0	0	0	0	0	0	0	0
ENSG00000257325	RP11-263E1.1	0	0	0	0	0	0	0	0
ENSG00000257327	RP11-650K20.3	0	0	2	2	55	8	9	10
ENSG00000257329	RP11-290L1.5	0	0	0	0	0	0	0	0
ENSG00000257331	RP11-478B9.3	0	0	4	2	0	0	1	0
ENSG00000257332	HNRNPA1P69	0	0	0	0	0	0	5	0
ENSG00000257335	MGAM	14	4	26	25	6	3	34	39
ENSG00000257336	PRELID2P1	0	0	0	0	0	0	0	0
ENSG00000257337	RP11-983P16.4	27	14.056	177.096	164	287	397	1004.142	995.058
ENSG00000257341	CRIP1	2.037	27.948	1.426	1.329	17.343	0	0	1.064
ENSG00000257342	RP11-571M6.7	8	13	0	0	0	13	2.001	2
ENSG00000257343	RP11-641A6.8	0	0	0	0	0	0	0	0
ENSG00000257345	RP11-511B23.1	163	197	0	0	0	0	1	0
ENSG00000257346	RP11-386G11.8	0	0	0	0	0	0	0	0
ENSG00000257350	RP11-616L12.4	0	0	0	0	0	0	0	0
ENSG00000257354	RP11-631N16.2	57	51	41.012	41.958	35	51	96	72.014
ENSG00000257355	CTD-2006C1.10	0	0	46.484	33.049	0	25	0	7.285
ENSG00000257356	RP11-754I20.2	0	0	0	0	0	0	0	0
ENSG00000257357	RP11-244H18.3	0	0	0	0	0	0	0	0
ENSG00000257359	RP11-780K2.1	0	0	0	0	0	0	0	0
ENSG00000257360	RP11-74K11.1	0	0	0	0	0	0	0	0
ENSG00000257364	RP11-81H3.1	0	0	0	0	14	4	0	0
ENSG00000257365	FNTB	1823.705	1538.908	3437.53	2681.546	1246.847	1468.163	2573.63	2895.293
ENSG00000257366	MIR3180-2	0	3.517	0	0	0	0	0	7.613
ENSG00000257368	RP11-438E8.2	0	0	0	0	0	0	0	2
ENSG00000257373	RP11-547C5.2	0	1	0	0	0	0	2.943	2.004
ENSG00000257376	RP11-328C8.2	0	0	1	0	0	0	0	0
ENSG00000257378	RP11-469H8.8	0	0	0	0	0	0	0	0
ENSG00000257381	MIR3179-2	37.911	37.721	60.262	32.72	10	17	31.371	39.027
ENSG00000257384	RP11-644F5.12	0	0	16	7	0	0	0	0
ENSG00000257386	RP11-56G10.2	0	0	0	0	0	0	3	5
ENSG00000257389	RP11-153F5.3	0	0	0	0	0	0	0	0
ENSG00000257390	RP11-762I7.5	36.835	9.518	86.762	112.41	85.056	22.98	223.943	179.057
ENSG00000257391	MIR3180-4	0	0	18.668	20.706	0	0	38.838	33.469
ENSG00000257392	RP11-554D14.5	0	0	0	0	0	0	0	0
ENSG00000257395	RP11-597A11.2	0	0	0	0	0	0	0	0
ENSG00000257398	RP11-554D14.6	0	0	23	26	0	0	7	6
ENSG00000257400	RP11-778J16.3	0	0	0	0	0	0	0	1
ENSG00000257402	KRT126P	0	0	0	0	0	0	0	0
ENSG00000257403	CTD-2547E10.3	0	1	0	2.009	17	0	3.988	11.125
ENSG00000257404	RP11-153F5.2	0	0	0	0	0	0	0	0
ENSG00000257405	RP11-609L23.2	0	0	0	0	0	0	0	0
ENSG00000257407	RP11-1028N23.4	0	0	0	0	0	0	0	1
ENSG00000257408	RP11-645C24.4	0	1	0	0	0	0	0	0
ENSG00000257410	RP11-2H8.2	0	0	0	0	0	0	0	0
ENSG00000257411	RP11-603J24.9	0	0	285.872	0	0	223.324	259.605	0
ENSG00000257414	OR6C73P	0	0	0	0	0	0	0	0
ENSG00000257415	RP11-626I20.1	0	0	0	0	0	0	1	0
ENSG00000257426	RP11-554D14.3	0	0	0	0	0	0	0	0
ENSG00000257429	RP11-272K23.3	0	0	0	0	0	0	0	0
ENSG00000257431	RP11-263K4.3	0	0	1	0	0	1	4	0
ENSG00000257432	RP11-244H18.4	0	0	0	0	0	0	0	0
ENSG00000257433	RP1-197B17.3	50	27	36	25	36	18	33	30
ENSG00000257434	RP11-81K13.1	0	0	0	0	0	0	0	0
ENSG00000257435	RP11-267D19.1	0	0	0	0	0	0	1	0
ENSG00000257438	RP11-114F10.3	0	0	0	0	0	0	0	0
ENSG00000257443	RP11-150C16.1	2	0	1	0	0	0	7	1
ENSG00000257444	SETP7	0	0	0	1	0	1	0	0
ENSG00000257446	ZNF878	29	25.101	112.516	54.729	21	41	15.011	27.806
ENSG00000257449	RP11-603J24.4	0	0	2	0	1	0	4	0
ENSG00000257452	RP1-71H24.1	0	0	0	0	0	0	0	0
ENSG00000257453	RP11-290L1.3	0	0	6	3.028	0	0	0	0
ENSG00000257454	CTD-2021H9.2	0	0	0	0	0	0	0	0
ENSG00000257456	RP11-310I24.1	0	0	0	0	0	0	0	0
ENSG00000257458	RP11-473C19.1	0	0	0	0	0	0	0	0
ENSG00000257464	RP11-161H23.8	0	0	0	0	0	0	0	0
ENSG00000257465	TCEB1P32	0	0	0	0	0	0	0	0
ENSG00000257467	RP11-121G22.3	0	0	0	0	0	0	1	0
ENSG00000257470	RP11-397H6.1	0	0	3	0	0	0	0	3
ENSG00000257472	RP11-159D23.2	0	0	0	0	0	0	0	0
ENSG00000257474	RP11-359M6.1	0	0	385.105	450.435	1	0	9.113	9
ENSG00000257475	RP11-983P16.2	12	31	13	14	13	2.073	32	69
ENSG00000257476	RP11-139B1.1	0	0	0	0	0	0	0	0
ENSG00000257477	LINC01154	0	0	1	0	19	0	0	0
ENSG00000257480	MRPL2P1	0	0	1	0	0	0	0	0
ENSG00000257482	ZNF727	0	0	0	0	0	0	12.997	10.18
ENSG00000257488	RP5-1057I20.2	0	0	0	0	0	6	1	1
ENSG00000257489	RP11-175P13.3	255.414	227.379	151.838	201.8	157.523	193.45	219.514	233.658
ENSG00000257493	RP11-536C10.20	0	0	0	0	0	0	0	0
ENSG00000257494	RP3-521E19.2	0	0	0	0	0	0	0	0
ENSG00000257495	RP11-641A6.2	0	0	1	0	0	0	0	0
ENSG00000257496	RP11-474P2.4	2	0	0	0	0	0	0	1
ENSG00000257497	RP11-585P4.5	80.02	74	25.235	30.035	119	123	66.847	64.485
ENSG00000257499	RP11-571M6.8	256.791	182.4	18.299	25	0	0	52.121	61.484
ENSG00000257500	RP11-1020M18.10	0	0	0	0	0	0	0	0
ENSG00000257501	RP11-1016B18.1	0	0	0	0	0	0	3	0
ENSG00000257503	CYB5AP5	0	0	0	0	0	0	0	1
ENSG00000257504	RP11-536C10.7	0	0	0	0	0	0	0	0
ENSG00000257506	RP11-231C14.5	0	0	0	0	0	0	0	0
ENSG00000257507	RP11-956E11.1	0	0	1	0	1	0	2	4
ENSG00000257509	RP11-762I7.4	10	25	12	2	9	29	15	18
ENSG00000257510	RP11-609L23.1	0	0	0	0	0	0	0	0
ENSG00000257511	RP11-278C7.1	40	33	5.01	4.001	21.003	61.047	105.491	118.542
ENSG00000257512	RP11-486A14.1	0	0	0	1	233	344.204	189.14	135.583
ENSG00000257513	NPIPB1P	0	0	0	0	0	0	1.025	1.052
ENSG00000257514	RP11-755O11.2	0	0	8	0	0	0	0	0
ENSG00000257515	RP11-498M15.1	0	0	0	0	0	0	0	0
ENSG00000257517	RP4-601P9.1	0	0	1	0	0	0	0	1
ENSG00000257519	RP11-116D17.2	0	0	0	0	0	0	0	0
ENSG00000257520	RP11-896J10.3	0	0	0	0	0	0	0	0
ENSG00000257522	RP11-562L8.1	0	0	0	0	0	0	0	1.054
ENSG00000257523	CTD-2384A14.2	0	0	0	0	0	0	0	0
ENSG00000257524	RP11-203J24.9	155.48	58.971	30.93	37.121	148.311	105.394	17.915	42.033
ENSG00000257526	RP11-20E24.1	10	1	2	1	7	20	5.123	7
ENSG00000257527	MIR3179-3	0	0	0	0	0	0	0	0
ENSG00000257528	KRT8P19	0	0	0	0	0	0	7.72	2.772
ENSG00000257529	RPL36A-HNRNPH2	325.162	171.775	708.899	749.229	247.917	586.625	2325.433	3180.837
ENSG00000257530	RP11-843B15.2	0	0	2	1	0	0	1	1
ENSG00000257531	RP3-405J10.2	0	0	2	2	0	0	0	0
ENSG00000257534	RP11-834C11.10	8	4	2	0	8	20	9	6
ENSG00000257539	HSPA8P14	0	6	2	3	0	2.007	4.001	0
ENSG00000257541	RP11-58A17.4	0	0	0	0	0	0	0	1
ENSG00000257542	OR7E47P	6	2	163.988	80	0	0	21.027	16.019
ENSG00000257543	RP11-321F8.4	0	0	0	0	0	0	0	0
ENSG00000257545	RP11-144F15.1	14.535	6.718	3	5.738	1	10	1	1
ENSG00000257548	RP11-797M17.1	0	0	0	0	0	0	1	0
ENSG00000257550	RP11-793H13.3	0	0	2	0	0	0	4.002	6
ENSG00000257551	HLA-AS1	0	0	0	0	15	31	0	0
ENSG00000257553	RP11-603J24.17	2	6	0	0	0	0	1	2
ENSG00000257556	RP11-44N21.1	19	2	17	39	0	5	10	19
ENSG00000257557	RP11-84G21.1	63	56	28	43	97	66	96	107
ENSG00000257558	RP11-536C10.15	0	0	0	0	0	0	0	0
ENSG00000257564	RP11-123M21.2	0	0	0	0	0	0	0	0
ENSG00000257568	RP11-863H1.1	0	0	0	0	0	0	0	0
ENSG00000257569	GSTP1P1	0	0	0	0	0	0	0	0
ENSG00000257570	RP11-133N21.12	0	0	0	0	0	0	0	0
ENSG00000257572	RP11-478B9.2	0	0	0	0	0	0	0	0
ENSG00000257573	RP11-496I2.5	0	0	1.801	0	0	0	2.041	2.015
ENSG00000257576	RP11-153M3.1	16.004	14.003	9.034	1.001	0	1	27.168	32.094
ENSG00000257579	RP11-128P10.1	0	0	5	7	0	0	0	0
ENSG00000257580	RP11-718L23.1	0	0	0	0	0	0	0	0
ENSG00000257582	RP11-129J12.2	0	0	0	0	0	0	1	0
ENSG00000257583	RP11-167N24.4	6	0	0	0	0	0	0	0
ENSG00000257585	LINC00609	0	0	0	0	0	0	0	0
ENSG00000257586	RP11-554L12.3	0	0	0	0	0	0	0	0
ENSG00000257587	RP11-711C17.1	0	0	0	0	0	0	0	0
ENSG00000257588	RP11-469H8.6	0	8	4	2	0	0	15.001	10
ENSG00000257591	ZNF625	68.925	69.869	211.575	167.825	0	0	354.578	546.007
ENSG00000257594	GALNT4	375.759	368.326	168.94	84.765	425.9	1012.806	9053.961	6166.502
ENSG00000257595	RP3-473L9.4	0	0	9	1	9	7.993	1	0
ENSG00000257596	RP11-968A15.2	0	0	0	0	0	8	0	1
ENSG00000257599	OVCH1-AS1	0	0	2.003	0	0	0	0	0
ENSG00000257603	RP11-100F15.1	0	0	0	0	0	0	0	0
ENSG00000257604	RP11-359M6.2	0	0	0	0	0	0	1	4
ENSG00000257605	RP11-680A11.5	10	4	45	40	0	0	26.035	29
ENSG00000257607	RP11-449P15.1	12	30	4	14	10	18	16.002	22.001
ENSG00000257608	GRAMD4P3	0	0	0	0	6	18	11	0
ENSG00000257609	RP11-275O18.1	0	0	0	0	0	0	0	0
ENSG00000257611	RP11-185N2.1	0	0	0	1	0	0	9.003	2.001
ENSG00000257612	RP11-384J4.1	0	0	0	0	27	50	0	0
ENSG00000257613	RP11-320P7.1	1	6	3	2	6	13	2	2
ENSG00000257614	RP11-116N8.2	0	0	0	0	0	0	4.386	0
ENSG00000257616	RP11-641A6.5	0	0	1	0	0	0	4.005	0
ENSG00000257621	RP11-349A22.5	3282.939	2714.198	1043.437	763.031	2458.574	3379	7554.595	6776.044
ENSG00000257622	RP11-44N21.4	0	0	0	3.646	0	0	2.261	8.968
ENSG00000257624	RP1-128M12.3	0	0	2	0	18	2	13	11
ENSG00000257629	RP11-13A1.2	0	0	0	0	0	0	0	0
ENSG00000257634	RP11-850F7.7	0	0	0	0	0	0	0	0
ENSG00000257635	RP11-536C10.10	0	0	0	0	0	1.054	2.717	0
ENSG00000257636	RP11-1103G16.1	0	0	4	6.152	117	138	2	0
ENSG00000257639	CTB-31N19.2	0	0	2	0	0	0	3	3
ENSG00000257640	RP11-570L15.2	0	0	0	0	0	0	0	0
ENSG00000257642	RP11-474B16.1	60	89	0	0	0	10	1.018	0
ENSG00000257643	RP11-278C7.2	0	1	0	0	10	0	0	1
ENSG00000257644	RP11-536C10.13	0	0	0	0	0	0	1	0
ENSG00000257645	RP11-804F13.2	0	0	0	0	0	0	0	1.009
ENSG00000257647	RP11-701H24.3	0	0	0	2	0	0	0	0
ENSG00000257648	CYCSP30	0	0	0	0	0	0	0	0
ENSG00000257649	METTL7AP1	0	0	0	0	0	0	0	0
ENSG00000257653	RP11-579D7.2	0	0	0	0	0	0	0	0
