## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT MCF7_REP1.sorted.bam --OUTPUT MCF7_REP1.markdup.sorted.bam --METRICS_FILE MCF7_REP1.markdup.sorted.MarkDuplicates.metrics.txt --REMOVE_DUPLICATES false --ASSUME_SORTED true --TMP_DIR tmp --VALIDATION_STRINGENCY LENIENT --REFERENCE_SEQUENCE genome.fa --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Mar 22 01:01:05 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	111376398	0	0	0	40212458	0	0.36105	114307716

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
633.0	0	5	5
634.0	0	4	4
635.0	0	6	6
636.0	0	4	4
637.0	0	5	5
638.0	0	7	7
639.0	0	3	3
640.0	0	3	3
641.0	0	3	3
642.0	0	11	11
643.0	0	1	1
644.0	0	2	2
645.0	0	3	3
646.0	0	4	4
647.0	0	3	3
648.0	0	3	3
649.0	0	2	2
650.0	0	4	4
651.0	0	3	3
652.0	0	10	10
653.0	0	7	7
654.0	0	6	6
655.0	0	4	4
656.0	0	2	2
657.0	0	3	3
658.0	0	5	5
659.0	0	5	5
660.0	0	4	4
661.0	0	3	3
662.0	0	3	3
663.0	0	2	2
664.0	0	3	3
665.0	0	1	1
666.0	0	1	1
667.0	0	3	3
668.0	0	4	4
669.0	0	1	1
670.0	0	3	3
671.0	0	2	2
672.0	0	1	1
673.0	0	1	1
674.0	0	5	5
675.0	0	3	3
676.0	0	1	1
677.0	0	2	2
678.0	0	4	4
679.0	0	1	1
680.0	0	2	2
681.0	0	6	6
682.0	0	3	3
683.0	0	2	2
684.0	0	2	2
685.0	0	2	2
686.0	0	1	1
687.0	0	5	5
688.0	0	1	1
689.0	0	1	1
690.0	0	9	9
692.0	0	2	2
693.0	0	3	3
694.0	0	7	7
695.0	0	2	2
696.0	0	5	5
697.0	0	2	2
699.0	0	2	2
700.0	0	2	2
701.0	0	1	1
702.0	0	5	5
703.0	0	8	8
704.0	0	4	4
705.0	0	2	2
706.0	0	1	1
708.0	0	5	5
709.0	0	3	3
710.0	0	6	6
711.0	0	5	5
712.0	0	2	2
714.0	0	5	5
715.0	0	2	2
716.0	0	4	4
717.0	0	2	2
718.0	0	3	3
719.0	0	1	1
720.0	0	3	3
721.0	0	2	2
722.0	0	2	2
724.0	0	3	3
725.0	0	1	1
726.0	0	9	9
727.0	0	2	2
728.0	0	4	4
729.0	0	3	3
730.0	0	4	4
731.0	0	4	4
732.0	0	4	4
735.0	0	2	2
736.0	0	1	1
738.0	0	1	1
739.0	0	2	2
740.0	0	1	1
741.0	0	3	3
742.0	0	1	1
743.0	0	2	2
744.0	0	3	3
745.0	0	4	4
746.0	0	2	2
748.0	0	5	5
749.0	0	4	4
750.0	0	4	4
751.0	0	2	2
752.0	0	3	3
753.0	0	4	4
754.0	0	4	4
755.0	0	4	4
756.0	0	2	2
757.0	0	3	3
758.0	0	4	4
759.0	0	1	1
760.0	0	1	1
761.0	0	6	6
762.0	0	1	1
763.0	0	3	3
764.0	0	1	1
765.0	0	7	7
766.0	0	4	4
767.0	0	1	1
768.0	0	2	2
769.0	0	2	2
770.0	0	3	3
771.0	0	4	4
772.0	0	2	2
773.0	0	2	2
775.0	0	1	1
776.0	0	2	2
777.0	0	2	2
778.0	0	2	2
780.0	0	1	1
781.0	0	1	1
782.0	0	5	5
783.0	0	2	2
784.0	0	5	5
785.0	0	6	6
786.0	0	2	2
787.0	0	4	4
788.0	0	4	4
789.0	0	2	2
790.0	0	1	1
791.0	0	2	2
792.0	0	3	3
793.0	0	2	2
794.0	0	1	1
795.0	0	3	3
796.0	0	4	4
797.0	0	4	4
798.0	0	1	1
799.0	0	5	5
800.0	0	5	5
801.0	0	2	2
802.0	0	2	2
804.0	0	1	1
805.0	0	2	2
806.0	0	2	2
807.0	0	1	1
808.0	0	5	5
809.0	0	2	2
810.0	0	1	1
811.0	0	4	4
812.0	0	4	4
813.0	0	1	1
814.0	0	2	2
815.0	0	3	3
816.0	0	5	5
817.0	0	1	1
818.0	0	4	4
819.0	0	2	2
820.0	0	2	2
821.0	0	1	1
823.0	0	2	2
824.0	0	1	1
825.0	0	1	1
826.0	0	2	2
827.0	0	1	1
828.0	0	1	1
829.0	0	1	1
830.0	0	1	1
831.0	0	3	3
833.0	0	1	1
834.0	0	2	2
835.0	0	1	1
836.0	0	2	2
837.0	0	3	3
838.0	0	2	2
840.0	0	1	1
841.0	0	1	1
842.0	0	3	3
843.0	0	3	3
844.0	0	1	1
845.0	0	4	4
846.0	0	2	2
847.0	0	1	1
848.0	0	1	1
850.0	0	1	1
851.0	0	3	3
852.0	0	2	2
853.0	0	3	3
854.0	0	1	1
856.0	0	3	3
857.0	0	4	4
859.0	0	3	3
861.0	0	4	4
862.0	0	1	1
864.0	0	2	2
865.0	0	2	2
866.0	0	1	1
867.0	0	3	3
868.0	0	2	2
869.0	0	6	6
870.0	0	4	4
871.0	0	3	3
872.0	0	1	1
873.0	0	2	2
874.0	0	1	1
875.0	0	3	3
876.0	0	1	1
877.0	0	1	1
878.0	0	2	2
879.0	0	2	2
880.0	0	3	3
881.0	0	2	2
882.0	0	1	1
883.0	0	1	1
884.0	0	3	3
886.0	0	3	3
888.0	0	2	2
889.0	0	3	3
890.0	0	4	4
891.0	0	2	2
893.0	0	1	1
894.0	0	1	1
895.0	0	2	2
896.0	0	1	1
897.0	0	4	4
898.0	0	1	1
899.0	0	1	1
901.0	0	3	3
902.0	0	2	2
903.0	0	1	1
904.0	0	2	2
905.0	0	4	4
906.0	0	4	4
907.0	0	1	1
908.0	0	1	1
909.0	0	1	1
910.0	0	2	2
911.0	0	2	2
912.0	0	1	1
913.0	0	1	1
914.0	0	1	1
915.0	0	2	2
916.0	0	1	1
918.0	0	2	2
919.0	0	4	4
920.0	0	1	1
921.0	0	1	1
922.0	0	1	1
923.0	0	2	2
924.0	0	2	2
925.0	0	3	3
927.0	0	2	2
928.0	0	2	2
929.0	0	1	1
930.0	0	1	1
932.0	0	2	2
933.0	0	2	2
934.0	0	3	3
935.0	0	1	1
936.0	0	4	4
938.0	0	2	2
939.0	0	1	1
941.0	0	2	2
943.0	0	2	2
945.0	0	4	4
946.0	0	4	4
947.0	0	1	1
948.0	0	3	3
949.0	0	2	2
950.0	0	2	2
951.0	0	1	1
952.0	0	3	3
953.0	0	2	2
954.0	0	1	1
955.0	0	3	3
956.0	0	2	2
957.0	0	2	2
958.0	0	1	1
959.0	0	2	2
962.0	0	1	1
963.0	0	4	4
965.0	0	1	1
966.0	0	2	2
967.0	0	2	2
968.0	0	2	2
969.0	0	3	3
971.0	0	3	3
972.0	0	2	2
974.0	0	1	1
975.0	0	1	1
976.0	0	3	3
977.0	0	2	2
978.0	0	1	1
980.0	0	1	1
982.0	0	1	1
983.0	0	1	1
984.0	0	1	1
985.0	0	1	1
986.0	0	4	4
987.0	0	1	1
989.0	0	1	1
993.0	0	1	1
994.0	0	2	2
995.0	0	1	1
996.0	0	3	3
999.0	0	2	2
1002.0	0	1	1
1006.0	0	1	1
1007.0	0	2	2
1008.0	0	2	2
1009.0	0	1	1
1010.0	0	1	1
1011.0	0	1	1
1013.0	0	3	3
1014.0	0	1	1
1016.0	0	2	2
1017.0	0	2	2
1020.0	0	1	1
1021.0	0	2	2
1022.0	0	1	1
1025.0	0	1	1
1026.0	0	1	1
1027.0	0	3	3
1028.0	0	4	4
1029.0	0	2	2
1030.0	0	2	2
1032.0	0	5	5
1033.0	0	3	3
1035.0	0	2	2
1036.0	0	2	2
1037.0	0	1	1
1038.0	0	1	1
1039.0	0	1	1
1040.0	0	1	1
1041.0	0	2	2
1043.0	0	1	1
1044.0	0	2	2
1046.0	0	2	2
1047.0	0	1	1
1053.0	0	1	1
1054.0	0	2	2
1056.0	0	1	1
1060.0	0	1	1
1061.0	0	1	1
1062.0	0	1	1
1063.0	0	1	1
1065.0	0	1	1
1067.0	0	1	1
1068.0	0	1	1
1069.0	0	1	1
1070.0	0	2	2
1072.0	0	2	2
1074.0	0	3	3
1076.0	0	2	2
1077.0	0	1	1
1079.0	0	4	4
1081.0	0	3	3
1082.0	0	1	1
1083.0	0	2	2
1085.0	0	1	1
1088.0	0	1	1
1090.0	0	4	4
1092.0	0	2	2
1093.0	0	1	1
1094.0	0	2	2
1100.0	0	1	1
1101.0	0	1	1
1103.0	0	1	1
1105.0	0	2	2
1106.0	0	1	1
1107.0	0	3	3
1111.0	0	2	2
1112.0	0	1	1
1114.0	0	2	2
1115.0	0	2	2
1116.0	0	1	1
1123.0	0	3	3
1124.0	0	1	1
1125.0	0	1	1
1126.0	0	2	2
1128.0	0	2	2
1129.0	0	3	3
1132.0	0	1	1
1135.0	0	1	1
1136.0	0	2	2
1137.0	0	1	1
1138.0	0	2	2
1140.0	0	3	3
1142.0	0	1	1
1143.0	0	2	2
1145.0	0	1	1
1148.0	0	1	1
1149.0	0	3	3
1150.0	0	1	1
1151.0	0	1	1
1153.0	0	1	1
1154.0	0	1	1
1157.0	0	1	1
1158.0	0	1	1
1159.0	0	1	1
1160.0	0	1	1
1163.0	0	2	2
1164.0	0	1	1
1167.0	0	1	1
1168.0	0	1	1
1169.0	0	1	1
1171.0	0	1	1
1172.0	0	3	3
1173.0	0	2	2
1175.0	0	1	1
1176.0	0	1	1
1177.0	0	2	2
1178.0	0	1	1
1179.0	0	2	2
1182.0	0	1	1
1183.0	0	1	1
1184.0	0	1	1
1185.0	0	2	2
1186.0	0	1	1
1188.0	0	2	2
1190.0	0	5	5
1194.0	0	1	1
1195.0	0	1	1
1196.0	0	1	1
1199.0	0	1	1
1200.0	0	1	1
1201.0	0	1	1
1202.0	0	1	1
1204.0	0	4	4
1205.0	0	2	2
1206.0	0	1	1
1207.0	0	7	7
1210.0	0	3	3
1211.0	0	1	1
1213.0	0	1	1
1216.0	0	1	1
1220.0	0	1	1
1221.0	0	1	1
1222.0	0	1	1
1223.0	0	2	2
1224.0	0	1	1
1225.0	0	1	1
1226.0	0	3	3
1227.0	0	1	1
1230.0	0	4	4
1232.0	0	1	1
1234.0	0	1	1
1238.0	0	1	1
1239.0	0	3	3
1240.0	0	1	1
1241.0	0	1	1
1244.0	0	2	2
1249.0	0	2	2
1250.0	0	1	1
1251.0	0	1	1
1252.0	0	1	1
1258.0	0	2	2
1259.0	0	2	2
1260.0	0	1	1
1262.0	0	1	1
1264.0	0	1	1
1266.0	0	1	1
1270.0	0	1	1
1271.0	0	1	1
1272.0	0	2	2
1275.0	0	1	1
1277.0	0	1	1
1278.0	0	1	1
1279.0	0	1	1
1282.0	0	1	1
1284.0	0	2	2
1285.0	0	2	2
1288.0	0	1	1
1291.0	0	1	1
1294.0	0	1	1
1297.0	0	1	1
1303.0	0	2	2
1304.0	0	1	1
1307.0	0	1	1
1309.0	0	1	1
1310.0	0	1	1
1312.0	0	1	1
1314.0	0	2	2
1315.0	0	2	2
1318.0	0	2	2
1322.0	0	1	1
1323.0	0	1	1
1324.0	0	1	1
1325.0	0	1	1
1326.0	0	3	3
1327.0	0	1	1
1329.0	0	1	1
1332.0	0	1	1
1333.0	0	1	1
1336.0	0	1	1
1337.0	0	3	3
1339.0	0	1	1
1342.0	0	1	1
1343.0	0	2	2
1344.0	0	1	1
1349.0	0	1	1
1351.0	0	1	1
1353.0	0	1	1
1356.0	0	2	2
1357.0	0	1	1
1358.0	0	1	1
1359.0	0	2	2
1367.0	0	1	1
1369.0	0	1	1
1372.0	0	1	1
1373.0	0	2	2
1374.0	0	1	1
1376.0	0	2	2
1380.0	0	1	1
1382.0	0	1	1
1383.0	0	1	1
1384.0	0	1	1
1385.0	0	1	1
1392.0	0	1	1
1393.0	0	1	1
1395.0	0	1	1
1400.0	0	2	2
1410.0	0	1	1
1411.0	0	1	1
1413.0	0	2	2
1416.0	0	1	1
1417.0	0	1	1
1418.0	0	1	1
1422.0	0	1	1
1424.0	0	2	2
1427.0	0	1	1
1433.0	0	1	1
1434.0	0	1	1
1435.0	0	2	2
1437.0	0	1	1
1440.0	0	2	2
1444.0	0	1	1
1445.0	0	1	1
1450.0	0	1	1
1456.0	0	1	1
1459.0	0	1	1
1461.0	0	1	1
1462.0	0	1	1
1466.0	0	2	2
1472.0	0	1	1
1474.0	0	1	1
1477.0	0	1	1
1478.0	0	1	1
1480.0	0	1	1
1481.0	0	1	1
1482.0	0	1	1
1483.0	0	1	1
1486.0	0	1	1
1488.0	0	1	1
1492.0	0	2	2
1493.0	0	2	2
1494.0	0	1	1
1502.0	0	1	1
1508.0	0	1	1
1509.0	0	1	1
1511.0	0	1	1
1512.0	0	1	1
1514.0	0	1	1
1516.0	0	1	1
1520.0	0	1	1
1521.0	0	1	1
1524.0	0	1	1
1534.0	0	1	1
1540.0	0	2	2
1548.0	0	1	1
1552.0	0	1	1
1553.0	0	1	1
1560.0	0	1	1
1567.0	0	1	1
1573.0	0	1	1
1574.0	0	2	2
1575.0	0	1	1
1576.0	0	2	2
1578.0	0	2	2
1579.0	0	1	1
1581.0	0	1	1
1589.0	0	1	1
1592.0	0	1	1
1594.0	0	2	2
1596.0	0	1	1
1601.0	0	1	1
1603.0	0	1	1
1617.0	0	1	1
1621.0	0	1	1
1622.0	0	1	1
1623.0	0	1	1
1625.0	0	1	1
1628.0	0	1	1
1630.0	0	1	1
1635.0	0	1	1
1637.0	0	1	1
1651.0	0	2	2
1653.0	0	1	1
1654.0	0	1	1
1655.0	0	1	1
1658.0	0	1	1
1666.0	0	1	1
1669.0	0	1	1
1677.0	0	1	1
1681.0	0	1	1
1686.0	0	1	1
1688.0	0	1	1
1689.0	0	1	1
1691.0	0	1	1
1699.0	0	1	1
1704.0	0	1	1
1706.0	0	1	1
1711.0	0	2	2
1712.0	0	2	2
1713.0	0	1	1
1715.0	0	1	1
1718.0	0	1	1
1719.0	0	1	1
1722.0	0	1	1
1728.0	0	1	1
1733.0	0	1	1
1734.0	0	1	1
1735.0	0	2	2
1738.0	0	1	1
1739.0	0	1	1
1741.0	0	1	1
1742.0	0	2	2
1748.0	0	1	1
1749.0	0	1	1
1760.0	0	1	1
1761.0	0	1	1
1762.0	0	1	1
1763.0	0	1	1
1767.0	0	2	2
1769.0	0	1	1
1771.0	0	1	1
1772.0	0	1	1
1776.0	0	1	1
1782.0	0	1	1
1784.0	0	2	2
1785.0	0	1	1
1792.0	0	1	1
1796.0	0	1	1
1801.0	0	1	1
1802.0	0	1	1
1804.0	0	1	1
1807.0	0	2	2
1808.0	0	1	1
1812.0	0	1	1
1820.0	0	2	2
1821.0	0	1	1
1825.0	0	1	1
1827.0	0	1	1
1828.0	0	1	1
1829.0	0	1	1
1830.0	0	1	1
1831.0	0	1	1
1833.0	0	1	1
1834.0	0	1	1
1840.0	0	1	1
1841.0	0	1	1
1850.0	0	1	1
1852.0	0	1	1
1853.0	0	1	1
1857.0	0	1	1
1860.0	0	2	2
1865.0	0	1	1
1871.0	0	1	1
1895.0	0	1	1
1908.0	0	1	1
1910.0	0	1	1
1926.0	0	1	1
1927.0	0	1	1
1928.0	0	1	1
1931.0	0	3	3
1935.0	0	1	1
1937.0	0	1	1
1942.0	0	1	1
1945.0	0	1	1
1947.0	0	1	1
1952.0	0	1	1
1953.0	0	1	1
1960.0	0	1	1
1962.0	0	1	1
1965.0	0	1	1
1968.0	0	1	1
1969.0	0	1	1
1982.0	0	1	1
1987.0	0	1	1
1989.0	0	1	1
1994.0	0	1	1
2004.0	0	2	2
2007.0	0	1	1
2011.0	0	1	1
2012.0	0	1	1
2014.0	0	1	1
2025.0	0	1	1
2029.0	0	1	1
2043.0	0	1	1
2050.0	0	1	1
2057.0	0	1	1
2060.0	0	1	1
2063.0	0	1	1
2068.0	0	1	1
2073.0	0	1	1
2078.0	0	1	1
2079.0	0	1	1
2088.0	0	1	1
2098.0	0	1	1
2101.0	0	1	1
2110.0	0	1	1
2112.0	0	1	1
2113.0	0	1	1
2122.0	0	1	1
2132.0	0	1	1
2147.0	0	1	1
2151.0	0	1	1
2164.0	0	1	1
2167.0	0	1	1
2186.0	0	2	2
2193.0	0	1	1
2194.0	0	1	1
2201.0	0	1	1
2207.0	0	1	1
2208.0	0	1	1
2213.0	0	1	1
2218.0	0	1	1
2227.0	0	1	1
2229.0	0	1	1
2230.0	0	1	1
2245.0	0	2	2
2250.0	0	1	1
2254.0	0	1	1
2268.0	0	1	1
2273.0	0	1	1
2283.0	0	1	1
2298.0	0	1	1
2306.0	0	1	1
2310.0	0	1	1
2314.0	0	1	1
2322.0	0	1	1
2334.0	0	1	1
2345.0	0	1	1
2351.0	0	2	2
2367.0	0	1	1
2368.0	0	1	1
2382.0	0	2	2
2385.0	0	1	1
2411.0	0	1	1
2413.0	0	1	1
2418.0	0	1	1
2422.0	0	1	1
2436.0	0	1	1
2450.0	0	1	1
2454.0	0	2	2
2455.0	0	1	1
2460.0	0	1	1
2461.0	0	1	1
2468.0	0	1	1
2475.0	0	1	1
2477.0	0	1	1
2480.0	0	1	1
2509.0	0	1	1
2514.0	0	1	1
2516.0	0	1	1
2538.0	0	1	1
2544.0	0	1	1
2574.0	0	1	1
2591.0	0	1	1
2594.0	0	1	1
2608.0	0	1	1
2617.0	0	2	2
2621.0	0	1	1
2623.0	0	1	1
2631.0	0	1	1
2636.0	0	2	2
2651.0	0	1	1
2652.0	0	1	1
2665.0	0	1	1
2680.0	0	1	1
2688.0	0	1	1
2699.0	0	1	1
2700.0	0	1	1
2708.0	0	1	1
2710.0	0	1	1
2715.0	0	1	1
2739.0	0	1	1
2748.0	0	1	1
2754.0	0	1	1
2755.0	0	1	1
2768.0	0	1	1
2781.0	0	1	1
2785.0	0	1	1
2786.0	0	1	1
2847.0	0	1	1
2856.0	0	1	1
2870.0	0	1	1
2885.0	0	1	1
2934.0	0	1	1
2939.0	0	1	1
2945.0	0	1	1
3002.0	0	1	1
3007.0	0	1	1
3029.0	0	1	1
3048.0	0	1	1
3053.0	0	1	1
3062.0	0	1	1
3064.0	0	1	1
3072.0	0	1	1
3092.0	0	1	1
3094.0	0	1	1
3128.0	0	1	1
3147.0	0	1	1
3149.0	0	1	1
3153.0	0	1	1
3157.0	0	1	1
3160.0	0	1	1
3168.0	0	1	1
3173.0	0	1	1
3188.0	0	1	1
3197.0	0	1	1
3225.0	0	1	1
3258.0	0	1	1
3275.0	0	1	1
3293.0	0	1	1
3336.0	0	1	1
3365.0	0	1	1
3412.0	0	1	1
3428.0	0	1	1
3525.0	0	1	1
3549.0	0	1	1
3555.0	0	1	1
3582.0	0	1	1
3741.0	0	1	1
3911.0	0	1	1
3934.0	0	1	1
4064.0	0	1	1
4149.0	0	1	1
4174.0	0	1	1
4250.0	0	1	1
4307.0	0	1	1
4308.0	0	1	1
4376.0	0	1	1
4607.0	0	1	1
4764.0	0	1	1
4766.0	0	1	1
4806.0	0	1	1
4815.0	0	1	1
4878.0	0	1	1
4897.0	0	1	1
4921.0	0	1	1
4976.0	0	1	1
5011.0	0	1	1
5071.0	0	1	1
5100.0	0	1	1
5131.0	0	1	1
5150.0	0	1	1
5483.0	0	1	1
5596.0	0	1	1
5667.0	0	1	1
5709.0	0	1	1
5810.0	0	1	1
5891.0	0	1	1
6018.0	0	1	1
6037.0	0	1	1
6097.0	0	1	1
6343.0	0	1	1
6526.0	0	1	1
6636.0	0	1	1
6709.0	0	1	1
6784.0	0	1	1
6791.0	0	1	1
6901.0	0	1	1
7194.0	0	1	1
7719.0	0	1	1
7769.0	0	1	1
7883.0	0	1	1
8021.0	0	1	1
9018.0	0	1	1
9144.0	0	1	1
9297.0	0	1	1
9486.0	0	1	1
10086.0	0	1	1
12316.0	0	1	1
19455.0	0	1	1
22650.0	0	1	1
29620.0	0	1	1
34240.0	0	1	1

